sentence_1	sentence_2	score
Floods kill two, forces 75,000 from Calgary homes	US Military Deaths in Afghanistan at 2,153	0.36403295397758484
Four dogs splashing in the water	Brown dog splashing into the water	0.7453206181526184
A soccer player scores a goal.	A soccer player kicks the ball into the goal	0.677435040473938
A rat like creature is smelling around.	A rat is running	0.6640359163284302
the treaty was first signed in 1990. 	the cfe treaty was signed in 1990	0.6822556257247925
during the clash 7 seven police officers were killed and 4 seriously wounded.	Two dead 7 injured in Finland shooting	0.47754722833633423
Nevada: 2 dead, 2 hurt in middle school shooting	Two men are fighting in a cattle pen.	0.09040650725364685
Two year doping ban for Contador	Ukrainian weightlifter gets fouryear doping ban	0.6914048194885254
south korea has so far taken a cautious stance on the issue of the north korean nuclear reactor project.	wi sunglac refused to give any details about the north korean nuclear reactor project 	0.6433411240577698
iran insists that its nuclear program is for peaceful purposes	Suarez set for Cup comeback	0.16621720790863037
Insight: U.N. chief finds his voice, but remains cautious on China	Ryanair chief hails report findings	0.530939519405365
Brazilian leader holds crisis talks on street protests	Ukrainian presidency says deal reached at crisis talks	0.6271002888679504
A girl wearing black shorts and boots is standing next to a blue motorcycle.	A closeup of a woman with black boots next to a blue motorcycle	0.6822729110717773
Mexico swears in president amid violent protests	Thai protests escalate amid violence	0.7088948488235474
Two dogs in a stream.	At the accident scene, the driver was "covered in blood" but helped to remove children, Wood said.	0.21428509056568146
India says China agrees retreat to de facto border in faceoff deal	India accuses China of crossing de facto border	0.7070236206054688
Tell me exactly which system isn't working right now?	CryptoLutheran No We have a Christian in office right now	0.4410472810268402
The man lifted barbells.	A man is lifting a barbell	0.6858032941818237
Saudi Arabia to grant Lebanese army $3 billion	Other countries are owed at least US80 billion 10852 billion	0.5450705289840698
70 retailers agree to new Bangladesh factory safety pact	US retailers agree to Bangladesh plant safety pact	0.7226133346557617
US soldier kills up to 16 civilians in Afghanistan	US soldier kills up to 16 Afghan civilians in shooting spree	0.7329837679862976
We never got out of it in the first place!	Ann Romney has never had to get out and be a part of the workforce	0.45906877517700195
Death toll rises to 39 in Italy coach crash	Death toll rises in Russia plane crash	0.7132092118263245
Someone is playing piano.	Someone is playing a piano	0.7129564881324768
He will replace Ron Dittemore, who announced his resignation April 23.	In an Email statement to the Knoxville News Sentinel Shumaker said I am not giving any consideration to resignation	0.6247484683990479
Obama team raises debate stakes	Highlights of the Vice Presidential debate	0.5756556987762451
A man is running.	A man with glasses and two plastic bottles in the foreground.	0.2213982492685318
It can store more than a gigabyte of information equivalent to around 12 hours of music in one cubic centimetre.	And it can store more than a gigabyte of information  equivalent to 1000 high quality images or around 12 hours of music  in just one cubic centimetre	0.68324875831604
Egypt: Child killed in Cairo clashes after pro-Morsi protest	A bicyclist in black on a black and red racing bike.	0.06262580305337906
A girl jumping rope on a sidewalk with a parking garage to the left.	A girl jumping rope on a sidewalk near a parking garage	0.7270228266716003
Putin sworn in as Russian growth falters	Rudd sworn in as new Australian PM	0.6490035057067871
After that, college President Paul Pribbenow told him to wrap up his speech.	After Hedges microphone was unplugged for a second time Pribbenow told him to wrap up his speech	0.6483554244041443
The plant would employ 1,000 people when fully built out, the company said.	Rebels kill two park rangers in eastern Congo	0.08314687013626099
A man is slicing an onion.	A person is slicing an onion	0.6958425641059875
A dog is licking a baby.	A dog licks up a babys drool	0.6922798156738281
Syria rebels leave besieged Homs	Syrian rebels retreat from besieged Homs district	0.7095293998718262
NATO strongly condemns Syria's downing of Turkish jet	Missing Malaysia Airlines plane crashes off Vietnam	0.5569044351577759
Earlier on Monday, Grant Thornton SpA repeated previous statements that it was "a victim of fraudulent action".	Grant Thornton claims that it too was the “victim” of a fraud	0.639542281627655
George W. Bush warns against bitter immigration debate	US Supreme Court issues split ruling on Arizona immigration law	0.5432283282279968
Congress twice before passed similar restrictions only to see President Bill Clinton veto them.	Congress twice passed similar bills but thenPresident Clinton vetoed them both times	0.700462281703949
The same survey a month ago had Street leading Katz 42 percent to 34 percent, with 21 percent undecided.	One month ago in the same poll Katz was leading 46 to 40 percent	0.6448799967765808
The results are to be published in Wednesday's issue of The Journal of the American Medical Association.	The results were released at Tuesdays meeting in Seattle of the American Thoracic Society and will be published in Thursdays New England Journal of Medicine	0.6305035948753357
The Supreme Court said Monday the government can require public libraries to equip computers with anti-pornography filters, rejecting librarians' complaints that the law amounts to censorship.	The new law requires libraries and schools to use filters or lose federal financing	0.6093621253967285
Someone is putting ingredients into a wok.	A woman is pouring ingredients into a frying pan	0.6539216041564941
Stocks to watch on Monday	the international atomic energy agency may have been tricked because it was eager for a deal. 	0.09501156955957413
A man sprays another man with water from a hose.	A man is spraying a fluid from a long hose at the beach	0.6566355228424072
A man is shown slicing a carrot with a knife.	A woman is cutting up a carrot with a knife	0.7028109431266785
Four Asian young people sitting in a den or living room.	Four people are sitting around a living room withsnacks	0.6724892854690552
A woman is adding pasta to a pot of water.	A woman is placing food in a pot of hot water	0.7085036039352417
Florida Sen. Bob Graham was not identifiable by 61 percent of those polled.	Based on a separate survey of households the unemployment rate fell in August to 61 percent from 62 percent	0.41561388969421387
A pot of food is placed in the center of a red tablecloth.	A pot of liquid is at the center of a tinfoil covered plate	0.6600480675697327
Hong Kong student leaders mull protest retreat	china's council of agriculture opens a special office in charge of agricultural technology transfers and intellectual property rights management and consultancy to enhance development of china's knowledge-based agriculture and applications of agricultural technology. 	0.16225136816501617
Russia, China in double veto of UN Syria resolution	Russia China veto UN resolution on Syria killings	0.734462320804596
Lewis Hamilton wins inaugural Russian GP	Miami Heat wins NBA Finals	0.6870617270469666
myanmar was formerly known as burma. 	Police kill gunman, find 3 more dead in Colo. home	0.09473780542612076
A close-up of a cat on a cream sofa.	UN urges Syria gas attack inspection	0.10166112333536148
ArQule stock plunges as lung cancer study shelved	Angelina Jolies aunt dies of breast cancer	0.5562024116516113
The House voted 425 to 2 to clear the bill, the first of 13 that Congress must pass each year to fund the federal government.	The bill is among the first of 13 that Congress must pass each year to fund the federal government	0.6979519128799438
A man is playing soccer.	Some men are playing soccer	0.6667892336845398
A black dog is running in snow.	A black dog is running through the snow	0.7254024147987366
Spanish government approves tight restrictions on abortion	Texas house provisionally approves abortion law	0.6967803835868835
Five more human cases of West Nile virus, were reported by the Mesa County Health Department on Wednesday.	On Monday China said nine more people had died from SARS and that 160 more were infected with the virus	0.5661490559577942
Australian PM Kevin Rudd calls election for 7 September	Greek PM calls for May 6 general election	0.7065072655677795
A living room with a dining table in the background.	A living room with large sofas and a dining table in the background	0.7031187415122986
A young female rider on a brown horse.	A young girl riding a brown horse	0.6998611688613892
Pro-Russians forces enter Ukrainian naval base in Crimea	Western forces attack Islamic militant base in Somalia	0.6049484014511108
wen stated that the purpose of his visit to germany is to advance trade, economic and technological exchanges.	The monkey pushed the other monkey.	0.0844244733452797
This is why I support the death penalty.	I oppose the death penalty	0.625454306602478
Feet standing on a pretty day with large building in background.	A group of people standing outside of a building	0.6199472546577454
neighboring kyrgyzstan has also experienced raids by taliban-backed islamic militants in recent years.	both tajikistan and uzbekistan share a border with afghanistan and have experienced raids by talibanbacked islamic militants in recent years 	0.6593098640441895
Radio: Israel set to increase Palestinian prisoner release	US Israel to delay Palestinian prisoner release	0.7059829235076904
The Dow Jones industrial average <.DJI> rose 49 points, or 0.47 percent, to 10,578.	The Dow Jones industrial average DJI rose 4161 points or 044 percent to 941582	0.6613099575042725
Golf: Westwood takes lead in Dubai Desert Classic	Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.	0.129860520362854
Stocks to watch at close on Monday	Stocks to watch on Monday	0.7004145383834839
A black dog emerges from the water with a white ball in its mouth.	a black dog walking out of the water with a white ball in his mouth	0.7243684530258179
He'll be swept over any minute or just die of the cold, Moriarty thought.	Revenue rose 3.9 percent, to $1.63 billion from $1.57 billion.	0.11620844900608063
An hour later Israeli attack helicopters rained missiles on a car in Gaza City, killing seven people, Palestinian sources said.	An hour later an Israeli helicopter fired missiles at a car in Gaza City killing two Hamas officials and at least five other people	0.6755914688110352
UN Invites Iran to Syrian Peace Conference	6.2 magnitude quake jolts Sarangani	0.13413947820663452
Bomb kills 18 civilians in Afghanistan	US soldier kills up to 16 civilians in Afghanistan	0.6970019936561584
Zambia's ex-President Rupiah Banda arrested	Musharraf arrested in Pakistan	0.6039804816246033
US soldier kills up to 16 Afghan civilians in shooting spree	US soldier kills up to 16 civilians in Afghanistan	0.7318457961082458
Syrian regime denies role in Houla massacre	Bank of England deputy denies ordering raterigging	0.532983660697937
A dog splashing in the water.	Brown dog splashing into the water	0.7326616048812866
A young girl doing a back flip in the water.	Talabani told him the Governing Council would "need UN assistance and advice in implementing the new decisions which have been taken."	0.09016799926757812
UN confirms sarin used in Syria attack	US says Syria may have used sarin gas in chemical weapons	0.6957674026489258
China's Wen promises job creation	Chinas Cabinet promises to boost economy	0.6431694030761719
Founders of the group are Matsushita Electric, Sony, Hitachi, NEC, Royal Philips Electronics, Samsung, Sharp and Toshiba.	A group of men are dancing	0.16407902538776398
Egypt's Morsi rules out talks as hostage video appears	Islamic State issues video of beheading of US hostage	0.6017473936080933
The men were flown to nearby Botswana on an Air Malawi flight, the officials said.	A passenger jet flies through the air	0.3594256639480591
A girl swings her long, wet hair in a lake.	A girl is putting gel in her hair	0.632911205291748
Mumbai journalist gang-rape case: All five accused arrested	Musharraf arrested in Lal Masjid case	0.6177654266357422
U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria	US to Determine Extent of Chemical Weapons Use by Syria	0.6868733167648315
A close-up picture of a white and purple motorcycle.	A black and white photo of a bicycle	0.6248697638511658
A man and two women smiling at the camera while sitting on a blue sofa.	A man and women smiling at the camera while standing in a kitchen	0.7189919352531433
Prince William dons samurai gear on Japan tour	Pak missions in UAE gear up for elections	0.4920687675476074
Sony said the PSP would also feature a 4.5-inch LCD screen, Memory Stick expansion slots.	It also features a 45 in backlit LCD screen and memory expansion facilities	0.6204848885536194
"Microsoft had absolutely nothing to do with AtStake's internal personnel decision," Sundwall said.	We had nothing to do with Stakes internal personnel decision Microsoft spokesman Sean Sundwell said	0.6451664566993713
Manning WikiLeaks case turns to sentencing phase	Supreme Court to hear Michigan affirmative action case	0.4781741499900818
Syrian rebels move command from Turkey to Syria	Philippines rebels reach wealthsharing deal	0.6412357091903687
these human rights violations include summary executions, torture and the recruitment of child	human rights violations in myanmar include summary executions torture and the recruitment of child soldiers 	0.7088271975517273
David Cameron: Andy Murray deserves a knighthood	Andy Murray deserves knighthood David Cameron says	0.7033801078796387
Two young women shear a sheep.	Boy feeding a sheep	0.5638412237167358
The women are feeding the animal.	Someone is feeding a animal	0.6624680757522583
World Cup hit by new stadium death	Three killed in Brazil stadium collapse	0.6153643727302551
The missing workers, two men and a woman, were inside the building when the first blast occurred, Mayor Joe T. Parker said.	Mayor Joe T Parker said late Thursday that the three workers were two men and a woman who were inside the building when the first blast occurred	0.6800801157951355
Large silver locomotive engine in a shed.	A closeup of a silver train engine with a red stripe	0.5920060873031616
British police arrested 21 people early Tuesday in connection with the suspected ritual murder of an African boy whose torso was found in the Thames River.	Police have arrested 21 people in connection with the murder of a young Nigerian child whose headless and limbless torso was found floating in the river Thames	0.6746335625648499
Russia delivers humanitarian aid to Syrian refugees in Lebanon	Turkey exploits Syrian refugees	0.6377933621406555
Lance Armstrong stripped of Tour de France titles	Lance Armstrong plots strategy after loss of titles	0.6432015895843506
A monkey pratices martial arts.	Malaysia detains Australian lawmaker at airport	0.1380065530538559
Mayawati demands president's rule in Kashmir	Egypts opposition criticizes presidents speech	0.4692741632461548
The Dow Jones industrial average .DJI fell 79.43 points, or 0.86 percent, to 9,117.12 on Friday.	The Dow Jones industrial average DJI was off 5869 points or 064 percent at 913786	0.6457769870758057
Oil prices rise on hopes for stimulus	World stocks rise on hopes for EU US stimulus	0.6854225993156433
Nearly half - 45 percent - are for shopping or running errands.	The average American makes four trips a day 45 percent for shopping or errands	0.6408199071884155
Someone is folding a piece of paper.	A man is folding a piece of paper	0.690902054309845
the conventional forces in europe treaty was signed by russian and nato members in 1990.	the conventional forces in europe treaty was signed by russian and nato members in 1990 	0.7216231226921082
Chief merchandising officers oversee the buying and development of merchandise, deciding the merchandising direction of the company, or basically what it should stand for.	Standard & Poor's 500 index rose 15.66 to 1,046.79, its best advance since Oct. 1, when it gained 22.25.	0.11011737585067749
Aung San Suu Kyi to address British MPs	Burmas Aung San Suu Kyi to address parliament on June visit	0.7202717065811157
A man is playing the flute.	A man is playing flute	0.7213769555091858
Pakistan releases seven Afghan Taliban fighters	Get it all out," says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City.	0.09949827194213867
The procedure is generally performed in the second or third trimester.	Merkel Vies 3rd Term in Office in Germany Elections	0.14475060999393463
Nissan to sell steer-by-wire cars	Nissan to offer steerbywire systems in some Infiniti cars	0.6786690950393677
A young boy in a white dress shirt is playing on a grassy plain.	Two young girls wearing skirts are playing in a garden	0.6233817934989929
A person does tricks on a bike on a ramp surrounded by trees.	A person is performing tricks on a motorcycle	0.6849532127380371
Israel frees Palestinian prisoners	Israel frees second group of Palestinian prisoners	0.7006781101226807
Two black dogs walking through the snow.	A man sprays another man with water from a hose.	0.10937388986349106
A man in a rowboat is rowing across blue water.	Sail boat floating on the blue water	0.6246240139007568
"Cyclopes don't exist" - fine.	Satyrs dont exist  fine	0.5133513808250427
french energy and transport company alstom may sign a contract to build a high-speed rail link between beijing and shanghai. 	alstom is competing against japanese company shinkansen and german company ice for the contract	0.6616912484169006
Series of deadly attacks strikes Iraq	Iran will attack Tel Aviv if Israel strikes	0.6821570992469788
Cuba sees "major role" for foreign investment	India allows Pakistan investment	0.5771431922912598
It would take three votes to kill the ACC's expansion.	Three no votes would kill it for now	0.644551157951355
The Fed's Empire State survey far exceeded expectations by jumping to 26.8 in June, a record high, from 10.6 in May.	The number of households acquiring music fell from a high of 145 million in April to 127 million in May and 104 million in June according to NPD	0.544237494468689
A close-up of a brown horse's head.	A girl riding a brown horse	0.6444137096405029
U.S. soldier killed in shooting incident in S. Afghanistan	One NATO soldier killed in S Afghanistan	0.6739586591720581
Islam has always been political.	fix Islam itself is not political	0.5935859084129333
"The recent turnaround in the stock market and an easing in unemployment claims should keep consumer expectations at current levels and may signal more favorable economic times ahead."	Passed in 1999 but never put into effect, the smoking law would have prevented bar and restaurant patrons from lighting up, but exempted private clubs from the regulation.	0.16448502242565155
A man removes food from a bag.	A man removes a couple of toaster scrambles from a plastic packet	0.6636360287666321
South Africa: Mandela remains in hospital	Beef burger mix recalled over salmonella concerns	0.33101895451545715
A man is dancing in rain.	A man an woman are dancing in the rain	0.7225480675697327
Sorkin, who faces charges of conspiracy to obstruct justice and lying to a grand jury, was to have been tried separately.	Defense lawyers had requested a change of venue for two reasons They argued that massive pretrial publicity had tainted the jury pool against their client	0.5281199812889099
U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.	The smiling woman at the beach is buried in seaweed.	0.06390276551246643
A man is playing his guitar.	The man is playing the guitar	0.7024211287498474
zhang yan stated that all countries should abide by non-proliferation obligations in order to enhance mutual trust and create a sound environment for international cooperation in nuclear energy.	zhang yan stated that china opposes using nonproliferation as a pretext for restricting and depriving nonnuclearweapon states of the right to peaceful use of nuclear energy	0.6798977255821228
Enron's stock comprised as much as 61% of the workers' 401(k) portfolios.	Enrons 401k plan covered about 20000 workers retirees and beneficiaries	0.6152684092521667
resolution 1540 requires all countries to adopt laws to prevent non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons, the materials to make them, and the missiles and other systems to deliver them.	the resolution requires all 192 united nations member states to adopt laws to prevent terrorists black marketeers and other nonstate actors from manufacturing acquiring or trafficking in nuclear biological or chemical weapons or the materials to make them 	0.7210546731948853
The smiling woman at the beach is buried in seaweed.	A woman is swimming in the beach	0.6348728537559509
Ariel Castro sentenced to 1,000 years in prison	Oscar Pistorius sentenced to 5 years in prison	0.6544727683067322
A black and white photo of a motorcycle laying on the ground.	A cruise liner docked at a port.	0.1221005991101265
A blond child is laying on a branch of a tree in a green field.	A little blonde girl is sitting on a green chair	0.6661309003829956
A dog running along the beach.	A dog running on the beach	0.7300981283187866
A large jet on the ground at the airport.	A large airplane parked at the airport at night	0.700584888458252
Several people are sitting around a fire at night.	A group of people are standing and sitting around on the ground at night	0.6706349849700928
Neither military action nor large-scale bribery can solve the North Korean problem, Wolfowitz said.	Britain rejects Syria military action	0.331241637468338
A wallaby is licking a woman's hand.	A cat is licking a sucker	0.6682102680206299
A black dog emerges from the water with a white ball in its mouth.	A black dog is swimming with a ball in its mouth	0.7231274247169495
the center will be operational in august 2008. 	Two dogs run side-by-side on the grass.	0.06618249416351318
India says China agrees retreat to de facto border in faceoff deal	India and China troops retreat to de facto border in faceoff deal	0.7311967611312866
Two women shopping at a clothing store.	Two women are shopping	0.6712291836738586
Commiting a crime in a gang is a crime.	Rapper CMurder has been convicted of seconddegree murder a crime that carries an automatic life sentence in the shooting death of a 16yearold inside a Jefferson Parish nightclub	0.4248441457748413
The comedic mimes performed on stage.	A band is performing on a stage	0.6066804528236389
the treaty limits the number of aircraft, tanks and other non-nuclear heavy weapons around europe.	government-affiliated hackers in china are at the forefront of a burgeoning cyber cold war.	0.09019583463668823
Spot gold was quoted at $358.65/359.15 an ounce at 0500 GMT, having darted as high as $359.25 -- a level not seen since February 25.	Kevin Rudd sworn in as Australian prime minister	0.20062045753002167
Swartz had sought to have the charges dismissed, saying New Hampshire was the wrong place to charge him.	Swartz indicted in February had argued that New Hampshire was the wrong place to charge him	0.6785550713539124
UN Security Council unanimous vote on Syria	A dog is trying to get bacon off his back.	0.05246055871248245
Mailblocks was founded five years after WebTV was acquired by Microsoft for $425 million.	WebTV was sold to Microsoft in 1997 for 425 million and today is called MSN TV	0.6107534170150757
Earlier on Monday, Grant Thornton SpA repeated previous statements that it was "a victim of fraudulent action".	Ray Brent Marsh 29 faces multiple counts of burial service fraud making false statements abuse of a dead body and theft	0.43182793259620667
hong kong universities have collaborated with tertiary education, business and government sectors of mainland china to direct training programs and research centers to promote research commercialization and technology transfer.	korobeynichevs laboratory worked with other scientific institutes	0.20713283121585846
A black and white dog runs with its mouth open.	A black and white dog is carrying a stick in its mouth	0.717663049697876
A three-judge panel of the 11th U.S. Circuit Court of Appeals ruled late Friday that the small size, limited use and secular purpose make the image legitimate.	The panel will not begin a formal investigation because the statute of limitations has expired Plofsky said	0.5131050944328308
Egypt presidential election May 23-24	Police stop Maldives presidential election	0.6165661215782166
Palestinians, Jordan coordinate stances on peace talks	Hamas senior denies Gaza PA coordinated on peace talks	0.6487452387809753
A woman is doing ballet.	A woman is exercising	0.661072313785553
President Bush raised a record-breaking $49.5 million for his re-election campaign over the last three months, with contributions from 262,000 Americans, the president's campaign chairman said Tuesday.	Heavy fighting rocks eastern Syria - residents	0.1308436542749405
Mali's Tuareg rebels declare independence	Jury nullification means a law isn't Constitutional?	0.10641420632600784
The dog played with a bug on the carpet.	A baby is playing with a dog	0.6595823764801025
A black and white dog looking at the camera.	The black and white bull is looking at the camera	0.6688538789749146
Microsoft fell 5 percent before the open to $27.45 from Thursday's close of $28.91.	Shares jumped almost 7 percent in preopen trading rising to 1826 from 1705 at Tuesdays close	0.532849133014679
Syria military police chief defects to opposition	NATO protesters acquitted of terrorism charges	0.5338969230651855
A hedgehog is biting at a blanket.	Someone is holding a hedgehog	0.6732050180435181
Italy to swear in new coalition government	Deal reached on new Italian government	0.6772175431251526
Instead, prosecutors dismissed charges and Rucker left the courtroom a free man.	Egypt court orders Mubarak freed	0.2745714485645294
St. Paul Chairman and Chief Executive Jay S. Fishman, 51, will be CEO of the combined company.	James Gandolfini dies aged 51	0.5193613171577454
the conventional forces in europe treaty was signed by russian and nato members in 1990.	russia and nato member countries will hold meetings this fall on the conventional forces in europe treaty cfe 	0.6957306265830994
"Fairies don't exist" - fine.	Elves dont exist  fine	0.5259557366371155
A girl is playing a flute.	A woman is playing a flute	0.7008622884750366
A boy with a broken arm is resting in a bed.	A boy with a broken arm is sleeping	0.7100154161453247
Gusmao consolidates power in East Timor elections	Boko Haram disrupts Nigerian elections	0.6349648833274841
A man is playing a guitar and singing.	russia has repeatedly threatened withdrawal from the cfe in opposition to plans for the extension of the us missile defense shield to eastern europe.	0.08089055866003036
A woman is writing.	A person is writing	0.665424108505249
Jaya Prada likely to join BJP, Amar Singh to decide for her	Still he noted that Miami must decide whether to seek ACC membership by June 30 to adhere to Big East guidelines	0.12488454580307007
Two are trapped as US building collapses	Philadelphia building collapses 810 people may be trapped	0.703645646572113
Two dogs play with each other outdoors.	Two dogs play in a field	0.7075827121734619
Suicide bomber kills at least 4 in Kabul	Suicide bomber kills 14 in Afghanistan	0.7329449653625488
How long after the obliteration should the kid return to school?	How long after the obliteration should it no longer bother the kid	0.6829311847686768
U.S., EU Widen Sanctions On Russia	The Dow Jones industrial average .DJI rose 41.61 points, or 0.44 percent, to 9,415.82.	0.13820096850395203
The technology-laced Nasdaq Composite Index .IXIC rose 39.39 points, or 2.2 percent, to 1,826.33, after losing more than 2 percent on Tuesday.	The Nasdaq Composite Index IXIC was off 652 points or 039 percent at 164566	0.6237485408782959
A man plays a piano.	She said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car.	0.10462035238742828
China expands search area for missing plane	Malaysia Airlines investigating copilot on missing flight	0.6216220855712891
If I owe you , dollars, I have a problem.	If I owe you a trillion dollars you have a problem	0.6789920330047607
Asian markets hit 3-wk high on hopes of US debt deal	European markets rise on Greek bailout hopes	0.6331505179405212
Afghan, US govts sign deal on controversial night raid	Singapore shares open 0.19% higher on Thursday	0.34752336144447327
The girl danced in front of the bonfire.	Insiders Reveal 2012 Election Secrets	0.12895826995372772
A woman fixes her hair.	It's the first such drill since the September 11 terrorist attacks on New York and Washington.	0.07498443126678467
A child with his hands on his head.	A little boy stands with his hands on top of his head	0.6450190544128418
After Hughes refused to rehire Hernandez, he complained to the Equal Employment Opportunity Commission.	Service officials said Carlson refused to recuse himself from the case	0.30269742012023926
Hijacked aircraft lands in Geneva	A helicopter lands	0.6478199362754822
Swiss cast ballots on world's highest minimum wage	India starts voting in worlds largest election	0.4970688819885254
Of the 24 million phone votes cast, Studdard was only 130,000 votes ahead of Aiken.	Of 24 million phonedin votes 5028 percent were for Studdard putting him 130000 votes ahead of Aiken	0.6659975647926331
While the Ibrahims had one separation operation, Goodrich and Dr. David Staffenberg plan about three for the Aguirres, with several weeks between each.	Instead of one long operation to separate the twins Goodrich and Dr David Staffenberg plan about three with several weeks between each	0.6668527722358704
"Your withdrawal from our country is inevitable, whether it happens today or tomorrow," added the voice, which signed off giving the date as "mid-September."	Your withdrawal from our country is inevitable whether it happens today or tomorrow and tomorrow will come soon	0.6534858345985413
How long after the obliteration should the kid return to school?	Residents return to Fallujah	0.3113667070865631
Tampa Bay manager Lou Piniella, bench coach John McLaren and Huff all were ejected in the middle of the ninth.	Waqar Younis back as Pakistan coach	0.5819191336631775
The black and white dog swims with a brown object in its mouth.	A black and white dog running with something in his mouth	0.6943630576133728
A woman is eating something.	A woman is frying a food	0.6840572953224182
A group of men playing brass instruments.	A band is playing instruments	0.6490780115127563
Russians leaving Syria cross into Lebanon	Thousands cross AustriaHungary border	0.5986499190330505
The Note's Must-Reads for Friday May 24, 2013	What the Papers Say May 20 2013	0.6169976592063904
A man is doing a card trick.	A man is performing stunts	0.6521726846694946
The state's population was 6,080,485 in 2000, according to the U.S. census.	The Hispanic population increased by 98per cent from the April 2000 census figures despite less favourable social and economic conditions than in the 1990s	0.455353319644928
amending regulations on dual-use nuclear technology will prevent nuclear terrorism.	chinas cabinet the state council announced that it will amend regulations on dualuse nuclear technology to prevent nuclear terrorism 	0.7022061347961426
Chairman Michael Powell and FCC colleagues at the Wednesday hearing.	If you pass this bill Rep John Mabry Jr DWaco told colleagues Big Brother will be watching you	0.5651506781578064
Thus, ultimate sovereignty.	UN says US drones violate Pakistans sovereignty	0.3527686893939972
Egypt strongly opposes military action against Syria	Iran warns against military intervention in Iraq	0.6333713531494141
The tan and white dog is running in the field.	A white and brown dog runs in a field	0.7092592120170593
The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.	The Dow Jones industrial average DJI fell 7943 points or 086 percent to 911712 on Friday	0.6471962332725525
A boy in a red sled is riding down the hill.	A dog is pulling a child down a hill	0.6564338803291321
Taliban soldiers posing as pretty women on Facebook to get troops' secrets	Rebel fighters capture Syrian soldiers	0.5309766530990601
One word: Zombies Has Annie ever used her sexuality like that?	Third man arrested in Savile sex abuse probe	0.12808868288993835
Syria's PM escapes assassination try, regime says	Egypt minister survives assassination attempt	0.6237195730209351
the iranian government denied the accusation and insists the nuclear program is for peaceful purposes only. 	the iranian government says the nuclear program is peaceful	0.7022365927696228
Egyptian police fire tear gas at protesters in Cairo	Washington pot shops prepare for historic sales	0.11673414707183838
Egypt's Morsi faces trial for prison break	Mubarak faces verdict in murder trial	0.672143280506134
A dog in in a car.	A man is getting inside a car	0.5526929497718811
Its shares fell 71 cents, or 3.5 percent, in after-hours trading to $19.55.	Carnival Corp stock was trading at 3129 during midday trading Wednesday down 72 cents or 225 percent	0.5482479333877563
Strong earthquake hits Mexico	63magnitude earthquake hits Taiwan	0.7150928974151611
Malaysia's long-ruling coalition hangs on to power	Greek PM accuses coalition of hypocrisy	0.5711390972137451
A black and white dog looking at the camera.	The black and white cat is looking up at the camera	0.6831945180892944
A woman is grilling pineapples.	Shares of Coke were up 6 cents at $44.42 in afternoon trading Wednesday on the New York Stock Exchange.	0.1663365364074707
LOL, you are so ignorant.	No I show you are willfully ignorant	0.5320522785186768
Punjab Mail derails near Rohtak, 19 injured	19 hurt in New Orleans shooting	0.5382465124130249
taking advantage has the effect of reinforcing.	the resolution says that the high level of readiness increases the risk of the use of such weapons and that the unintentional or accidental use would have catastrophic consequences	0.164535254240036
Parents demands common forms for nursery admissions	Rallies demand Justice for Trayvon	0.5604344010353088
Thousands protest gay marriage in Paris	A woman is squeezing a lemon.	0.0859411433339119
To be unconsititutional means to violate the constitution.	Egyptians vote on divisive constitution	0.5137745141983032
there were no weapons.	US has not concluded Syria used chemical weapons White House	0.46404024958610535
The white ducks are standing on the ground.	A white cat stands on the floor	0.6133223176002502
A baby elephant eats a sapling.	A woman rides an elephant	0.6384499669075012
Additionally, the h2210’s cradle has room to charge a second battery.	The cradle for the h2200 has space for recharging a second battery	0.666958749294281
international atomic energy association is the united nations watchdog.	the international atomic energy agency is the uns nuclear watchdog	0.6866317987442017
ingo kober stated there is larger interest in intellectual property rights now than 20 or 30 years ago. 	Yemen Suicide Blast Drone Attack Kill At Least 30	0.1038837656378746
In an interview, Healey, who is a criminologist, acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment.	In an interview Ms Healey who is a criminologist said many lawmakers here and across the country shared a wariness toward capital punishment	0.6697646379470825
The executives fined included former Chief Executives Paul A. Allaire and G. Richard Thoman as well as former Chief Financial Officer Barry Romeril.	Named in the complaint were former chief executive officers Paul A Allaire and G Richard Thoman and former CFO Barry D Romeril	0.6475117802619934
Obama canceled meeting with Putin	Obama cancels Moscow meeting with Putin	0.7366191148757935
Stocks close 0.39% higher	Chinese stocks close higher Thursday	0.6436429023742676
That truck was spotted in the Campbells Creek area, fitting that description, Morris said.	A black pickup truck was also seen in the Campbells Creek area Morris said	0.680802047252655
Passed in 1999 but never put into effect, the law would have made it illegal for bar and restaurant patrons to light up.	Passed in 1999 but never put into effect the smoking law would have prevented bar and restaurant patrons from lighting up but exempted private clubs from the regulation	0.7047123312950134
Afghan president delays signing US deal	Storm delays start of Republican convention	0.6359807252883911
A person pours oil on a skillet.	A man is pouring oil into a skillet	0.6823737025260925
