sentence_1	sentence_2	score
A longed-haired cat with it's eyes closed.	A cat is watching a TV	0.6412340402603149
Gusmao consolidates power in East Timor elections	Malaysia elections Malaysians vote with power at stake for first time	0.6148441433906555
A man is playing baseball.	A baseball player throws the ball	0.28274598717689514
I have  years of "Neener Neener" rights Hi Wiggies!	I have  years of Neener Neener rights Usually I get pretty decent care	0.748787522315979
Russia unveils $30 billion oil link to Pacific	Saudi to give Lebanese army 3 billion	0.5293186902999878
A young boy laying on a sofa with a dog.	The boy is lying on a couch with a puppy	0.7481482028961182
I said she has not ever had to be a part of any workforce.	Ann Romney has never had to get out and be a part of the workforce	0.6446480751037598
UN: US drone strikes violate Pakistan's sovereignty	Pakistan condemns US drone strikes	0.5977931022644043
QPR 1-2 West Ham: Match report, pictures & video highlights	photo of a television screen showing a movie	0.3748805820941925
The black dog is lying in the grass.	Your schtick is getting stale.	0.08653216809034348
Someone drills a hole in a strip of wood with a power drill.	Bangladesh factory owners arrested as death toll nears 350	0.040107086300849915
A woman dips a shrimp in batter.	A woman is frying shrimp	0.8070427775382996
A dog is pulling a child down a hill.	A boy in a red sled is riding down the hill	0.3767402768135071
The euro has slipped nearly four percent since matching a record peak of around $1.1935 only last week and hitting an all-time high of 140.90 yen in late May.	The euro has slipped as much as four cents since matching a record peak near 11935 last week and hitting a record high of 14090 yen in late May	0.8775644898414612
A person is mixing ingredients in a bowl.	A man is mixing a bowl	0.5587133765220642
Originally Posted by Lone Fox You've said that multiple times now.	She in turn occasionally told John that she was still sleeping with an exboyfriend Baywatch hunk Michael Bergin	0.31359586119651794
Commerce secretary to take leave of absence	Obama nominates new transportation secretary	0.4681600332260132
A black dog running in the snow.	A black dog is running through the snow	0.7508323788642883
p5+1 members are britain, china, france, russia, germany and the united states.	france belgium germany sweden italy and britain provide parts and technology for the advanced light helicopter alh 	0.3883647322654724
U.S. Supreme Court issues split ruling on Arizona immigration law	Israel attacks in Gaza Strip after rocket fire	0.005188727751374245
the cfe treaty was signed in 1990.	A man in red and black is hitting a soccer ball with his head.	0.017847223207354546
Relief in Boston as second suspect captured	Negotiators reach deal on Congress payroll tax cut bill	0.05043772608041763
Fact check: Obama's Supreme Court remarks	White House in damage control over Obama Supreme Court remarks	0.5258071422576904
Death toll in Syria over 100,000 so far	The man added seasoning to water in a bowl.	0.05048012360930443
French Socialist Party wins parliament victory	Ill Have Another wins Preakness	0.7187609672546387
The technology-focused Nasdaq Composite Index <.IXIC> advanced 6 points, or 0.30 percent, to 2,053, erasing earlier losses.	The technologylaced Nasdaq Composite Index IXIC lost 2 points or 018 percent to 1649	0.22052976489067078
A cat on its back looking at the camera.	A cat looking at the camera	0.6945580840110779
Protesters clash with police at Jantar Mantar, 5 people detained	Mourners clash with police in Tunisia	0.6317189931869507
China Scrambles to Reassure Jittery Stock Traders	Syria Regime Agrees to Attend Peace Conference	1.0
i don't want a president who is charasmatic.	dont want a president that is compassionate	0.5543452501296997
But Forest, the Freedom Organisation for the Right to Enjoy Smoking Tobacco, said: ''Mention the word prohibition and everyone knows what happened there.	the ecuadorian foreign ministry said in a statement that delegates from the organization for the prohibition of chemical weapons opaq will also take part in the meeting	0.34506216645240784
no missile witnesses.	no missile evidence	0.7672974467277527
A little boy is standing in front of a wedding party laughing.	A baby is laughing and giggling	0.16491588950157166
Iran excluded from Syria peace talks: UN	a statement issued by the official spa news agency stated that-- al-dosari was convicted of drug trafficking. 	0.08828595280647278
U.N. Security Council Calls for Unconditional Cease-Fire in Gaza	British Airways plans to retire its seven Concordes at the end of October.	0.15068984031677246
Clinton ready to fight for Obama	Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.	0.35408857464790344
How do you know what's right and wrong?	How do you know which story is the right one	0.5637905597686768
the areva group is the world's largest nuclear engineering firm.	Japan closes last nuclear reactor	0.5155692100524902
6.6-magnitude earthquake strikes off Indonesia	77magnitude earthquake hits SW Pakistan	0.8866998553276062
- wolf I think stories like this are stupid.	A man standing on a boat is pulling another boat close by with a bamboo stick.	0.01955416053533554
Myanmar police say 13 children die in electrical fire at mosque	A dear friend from Ohio sent me this.	0.01958957128226757
Chinese tourist abducted from Malaysia	Swiss tourist gangraped in India	0.6699333190917969
Blast kills 10 young girls in eastern Afghanistan	nicaragua has not reconciled how to approach the anniversary of the sandinista revolution.	0.02555025927722454
no other drug has become as integral in decades. 	Suspected drug lord known as ‘El Taliban’ held in Mexico	0.39302384853363037
The show's creator and executive producer, Phil Rosenthal, quipped in a statement: "We had a big contract negotiation.	The manufacturer has to convince the government its safe	0.3259173035621643
A man and woman are Bollywood dancing.	A woman is dancing	0.4185997545719147
A person is mixing ingredients in a bowl.	A woman is pouring ingredients in a bowl	0.6025986671447754
O'Brien's attorney, Jordan Green, declined to comment.	The FBI CIA Canadian Security Intelligence Service and Royal Canadian Mounted Police declined to comment on the Washington Times report	0.4982040226459503
A man in a hat is playing a harp.	A man is playing a violin	0.5120810866355896
Shares of Gillette closed down 45 cents at $33.70 in trading Wednesday on the New York Stock Exchange.	Shares of SCO closed at 1093 down 28 cents in Monday trading on the Nasdaq Stock Market	0.7311315536499023
Syrian journalists killed in capital	A skateboarder attempts a trick on the side of a low wall.	0.00877824891358614
Top Asian News at 4:00 p.m. GMT	Top Asian News at 230 pm GMT	0.4707159101963043
Chairman of British no-frills airline easyJet to step down	Chairman of easyJet to step down	0.5783072710037231
A baseball player hitting the ball	A baseball player throws the ball	0.9230329394340515
Police raise death toll in bus accident to 8	Fourteen killed in Brazil bus accident	0.6487115621566772
Weak earnings drag stocks lower on Wall Street	Weak earnings drag US stocks lower in early trade	0.843285083770752
The white and brown dog runs across the grass.	A brown and white dog runs across the grass	0.8798934817314148
Israel must release or try Palestinian on prolonged hunger strike	A woman is cutting meat into pieces.	0.06425582617521286
A clown is singing.	A man is singing	0.18226121366024017
Tampa Bay manager Lou Piniella, bench coach John McLaren and Huff all were ejected in the middle of the ninth.	Tampa Bay manager Lou Piniella bench coach John McLaren and right fielder Aubrey Huff were ejected for arguing after Huff was called out on strikes to end the ninth	0.6010282635688782
Now she has her first trophy after victory in the US Women's Amateur Public Links here on Sunday.	GALLOWAY TOWNSHIP NJ  Annika Sorenstam and Michelle Wie drew the crowds but Angela Stanford took her first LPGA victory	0.4301961660385132
However, we have decided to opt for the European consortium's engine as the best overall solution."	However we have decided to opt for the European consortiums engine as the best overall solution and due to the substantial price efforts made	0.8191664814949036
The man is slicing the tape from the box.	A man is cutting open a box	0.4528297781944275
Israeli gunboats fire at Palestinian fishermen	Palestinians hit by Israeli fire in Gaza	0.40896326303482056
Her birthday, 21 April, was declared a public holiday and she attended a reception and a ball.	When his grandmother thenPrincess Elizabeth turned 21 in 1947 the day was declared a public holiday and she attended a reception and a ball	0.853679358959198
Israeli lightly hurt by stones in West Bank	Navy jet crashes into Virginia apartments9 hurt	0.4007427394390106
Police: Explosion in Belfast Cathedral Quarter	Iranians Vote in Presidential Election	1
A black and white cow looking through the fence.	Black and white cows behind a fence	0.5399608016014099
Clashes as Greeks protest against more cutbacks	A man in a white suit walks outside carrying a newspaper.	0.0069196224212646484
Halabi's military attorney, Air Force Maj. James Key, denied the charges, which could carry a death penalty.	The attorney representing alHalabi Air Force Maj James Key III denied the charges according to The Associated Press	0.2920534908771515
US soldier ‘doesn’t recall massacre’	NATO soldier killed in S Afghanistan	0.6428084373474121
Weiner shrugs off latest online sex scandal	Secret Service sex scandal regret	0.6862555742263794
Iran expands nuclear enrichment activities: IAEA report	South Korea to boost nuclear power	0.5581582188606262
Benzema faces possible charges in sex-tape case	In Kentucky Democratic Attorney General Ben Chandler faces US Rep Ernie Fletcher	0.542971670627594
senior fellow at the international institute for strategic studies mark fitzpatrick stated that-- the international atomic energy agency plan is superficial.	nonproliferation expert at the international institute for strategic studies mark fitzpatrick stated that the iaea report  had an unusually strong tenor 	0.706830620765686
The man tased the food.	A man is eating his food	0.19763676822185516
Two dogs are running on the grass.	Two dogs running on grass	0.7192884683609009
Spate of Iraq attacks kill at least six	6 NATO troops killed in Afghanistan IED attack	0.6220704317092896
DreamTech never been ejaculated on as far as I know.	All Eyes on Capriles as Venezuela Election Set	0.4035230278968811
Nine Pakistani troops killed in militant ambush	Egyptian soldiers killed in Sinai attack	0.789810836315155
U.N. to take up Syria resolution	A person is cutting some burrata cheese.	0.06927063316106796
Two cows are drinking from a pond.	Three dogs standing in snow next to a blue fence.	0.059547170996665955
The state wants to kill the wolves in approximately a 1,700-square-mile area near McGrath to establish a moose nursery of sorts.	Roadside bombs kill 5 in Afghanistan	0.10214368999004364
But neither he nor Peace Rules could keep Funny Cide from drawing away.	Carlson on Tuesday said he would not recuse himself from the case	0.349853515625
Police: 19 hurt in NOLA Mother's Day shooting	Two killed 19 injured in Toronto shooting	0.9046473503112793
RI condemns use of chemical weapons in Syria	Hundreds of Bangladesh clothes factory workers ill	0.09622064977884293
A yellow bird perched on a branch.	The bird is sitting on the branch	0.5330550074577332
Excluding one-time items, the company enjoyed a profit of 6 cents a share.	Excluding onetime items it expects profit of 11 cents to 15 cents a share	0.5625829100608826
Obama jokes about himself at reporters' dinner	Two French journalists killed in Mali	0.028026679530739784
Choc powder recalled over salmonella concerns	Beef burger mix recalled over salmonella concerns	0.7258647084236145
Egyptian Christians choose new pope	In Islamistled Egypt Coptic Church names new pope	0.7242648005485535
Snowden's hits hurdles in search for asylum	Mayday fears for asylum seekers	0.5613328814506531
A young girl riding a white and grey horse.	A young blonde girl in riding gear sits on top of a gray and white horse	0.7455533146858215
The man is putting chicken into the container.	A man is chopping butter into a container	0.35538366436958313
Kabul Bank Heads Sentenced for Corruption	Air Force Instructor Faces Sentencing for Rape	0.9999998807907104
iran lies on a major drug route between afghanistan and europe and the persian gulf states. 	sistanbaluchestan borders afghanistan and pakistan	0.483421266078949
A soccer player is kicking the soccer ball into the goal from a long way down the field.	A soccer player kicks the ball into the goal	0.8954799771308899
The market's broader gauges also posted big gains, having climbed higher for four consecutive weeks.	The broader market also retreated having climbed higher for four consecutive weeks	0.7523491978645325
A woman and a dog standing in the grass.	a dog runs across the grass	0.34681782126426697
That's what I find curious.	You wanna know what I find curious	0.6711381673812866
 warmed.C from the year prior.	from the year prior	0.708932638168335
Originally Posted by Lone Fox And it's not all Iranian related either.	Its not the same thing	0.3932187855243683
Smeone is laying down.	Peace lies over the South China Sea	0.48548823595046997
Israeli leader urges calm in Jerusalem	Hardline Jewish leader shot in Jerusalem	0.5066185593605042
tin foil hat for the sarg, what size do u wear?	Two boys one wearing a hat in a playground	0.3198660910129547
Israel's Peres urges return to peace talks	US Afghan govt to hold peace talks with Taliban	0.6650142669677734
British Airways' New York-to-London runs will end in October.	G20 Summit ends divided over Syria	0.5306795835494995
Civilian, defector killed in Syria, says NGO	Iran dissidents killed in Iraq	0.5833972692489624
Bradley Cooper in talks to play Lance Armstrong in biopic	Bradley Cooper and JJ Abrams in talks about filming a Lance Armstrong biopic	0.6300116181373596
The dog carrying a long stick in its mouth.	A dog swimming with a stick in its mouth	0.5578632950782776
"Enron company executives engaged in widespread and pervasive fraud," prosecutor Samuel Buell told the Associated Press.	Enron company executives engaged in widespread and pervasive fraud to manipulate the companys earnings results Buell said	0.671152651309967
US soldier kills up to 16 Afghan civilians in shooting spree	NATO strike kills civilians in Afghanistan	0.6668819785118103
Is it possible his home was affected and the school was not?	Who was Jihadi John	0.4760913550853729
Nigeria university mass attacked by gunmen	CCTV of gunmen in Tunisia museum attack	0.47125157713890076
Miliband pledges to strengthen minimum wage	Swiss vote on highest minimum wage	0.607882022857666
A woman is playing a guitar.	A woman is playing guitar	0.6320639252662659
The transaction will expand Callebaut's sales revenues from its consumer products business by around 45 percent to some one-third of total sales.	The transaction will expand Callebauts sales revenues from its consumer products business to 45 percent from 23 percent	0.8595123887062073
American Masters: Arthur Miller, Elia Kazan and the Blacklist: None Without Sin (Wed.	Tech Sector Heats Up Google and IBM Post Strong Earnings	0.9104548692703247
A man is dancing on the road.	The man is dancing	0.9435479044914246
Indian troops kill Pakistani soldier along Kashmir line of control	12 killed, 25 injured in bomb blast in NW Pakistan	0.01741953194141388
A child in a red shirt is using a black wake board to splash over a beach wave.	Funeral for Pakistan Taliban chief 'set to take place'	0.0966406837105751
Iranian President praises nuclear deal	Syria welcomes Irans nuclear deal	0.7992054224014282
one indian government official who studied the blueprints stated the science was old and dated but still functional.	an indian government official stated that india does not attach much credence to reports by amnesty international 	0.46819183230400085
Neither military action nor large-scale bribery can solve the North Korean problem, Wolfowitz said.	Indeed Wolfowitz admitted Saturday that neither military action nor large scale bribery would solve the issue	0.8282235860824585
Sheryl Crow says has benign brain tumor	Stocks slump on Wall Street	0.046153612434864044
Some believe the 'right' is most important.	Google CEO says Android important not critical	0.263698548078537
KL shares remain higher mid-afternoon	Chinese shares close higher Tuesday	0.6288353800773621
Israel among top arms exporters in world: report	Where in the world is Ron Paul	0.07605499029159546
Kangaroo eating.	Police fire tear gas at protesters in Cairo	0
Russian parliament allows Putin to use military in Ukraine	Irans parliament questions President Ahmadinejad	0.5409327745437622
US: Russia Massing Troops on Ukraine Border	EU Slaps New Sanctions on Russia Over Ukraine	0.9999999403953552
A man is smearing butter on a slice of garlic bread.	Russian court to rule in Pussy Riot trial	0.030445188283920288
A wooden yacht on the ocean.	An old fashioned wooden sailing ship in the ocean	0.6427786350250244
Two little boys are playing on a playground.	Three boys playing soccer in a field	0.5868152379989624
A dog is barking at a ball.	A dog is barking	0.950412929058075
A guy on a white horse.	A man riding a white horse	0.6083739995956421
Putin claims victory in presidential vote	Putin claims victory in Russias presidential election	0.8877255320549011
4 French Soldiers Reported Killed in Afghanistan	4 NATO Troops Killed in Afghanistan	1
That just isn't how legal reasoning works.	Thats just not how legal briefs are written	0.5653688311576843
Second day of Egyptian presidential election	Egypt votes on final day of presidential election	0.8414388298988342
The dog played with a bug on the carpet.	A dog is pawing at a fly in the carpet before it	0.40366631746292114
The man is riding the horse.	A man is riding a horse	0.7382889986038208
Dozens killed in Kenyan clashes	Peacekeeper killed in Abyei clash	0.8343889713287354
Communist rebels kill eight Philippine police	You need to make up your mind.	0.07353893667459488
the iranian government stated-- the iranian nuclear program remains peaceful. 	the iranian government says the nuclear program is peaceful	0.8335937857627869
Obama is Bush's fault.	It is all Bushs fault	0.30639955401420593
France shuts mosque, arrests man in crackdown after attacks	Two arrests made after protest against Nigel Farage	0.5520991086959839
A man peeled a potatoe.	A man cuts up potatos	0.36964625120162964
Someone is putting rice in a pan.	A woman puts rice into a pan	0.6898271441459656
Dozens killed in Kenyan clashes	One killed in clashes at Muslim Brotherhood Cairo offices	0.7832680344581604
A man is slicing a white onion with a mandolin slicer.	A man is slicing onion	0.7984275221824646
the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site.	general nikolai n urakov is the longtime director of the the state scientific center of applied microbiology	0.5419550538063049
China's online population rises to 618 mln	The UK population is just over  million	0.5153692960739136
CYCLONE FORMATION IS NOT EXPECTED DURING THE NEXT  HOURS.	Minn Terminal Reopens After Bag Causes Evacuation	0
russia and nato member countries will hold meetings this fall on the conventional forces in europe treaty (cfe). 	the conventional forces in europe treaty was signed by russian and nato members in 1990 	0.7243813276290894
"He hasn't got much choice," said the Bishop of Armidale, Peter Brain.	France's Strauss-Kahn charged with involvement in prostitution vice ring	0.002292762976139784
Israeli soldiers began tearing down settlement outposts in the West Bank yesterday - an Israeli obligation under a new Mideast peace plan.	A couple of policewomen are singing karaoke.	0.09293491393327713
N. Korea looks set to delay controversial rocket launch	N Korea says it may delay controversial rocket launch	0.8296979665756226
Israel launches new airstrike against Syria	A boy is checking a calender.	0.029327047988772392
Cricket-England 155-4 v Australia, fourth test - tea	CricketEngland v Australia fourth test scoreboard	0.7764757871627808
Ukraine's jailed opposition icon Tymoshenko walks free	Thai opposition protesters begin Bangkok shutdown	0.5586499571800232
Syrian forces, rebels clash near Turkey	AU forces intensify attack on Somali rebels	0.514976978302002
Ships Train for Syrian Chemical Weapons Transport	Air Force Instructor Faces Sentencing for Rape	0.9999998807907104
1 suspect arrested after Lebanon car bombings kill 45	Man arrested on suspicion of murder after stabbing in Suffolk	0.5708324313163757
Two black dogs in the snow.	Two black dogs walking through the snow	0.6874948143959045
hong kong universities have collaborated with tertiary education, business and government sectors of mainland china to direct training programs and research centers to promote research commercialization and technology transfer.	hong kong universities collaborate with universities businesses and government sectors of mainland china to coordinate training programs and research centers to promote hightech research commercialization and technology transfer 	0.9272401928901672
Son of US evangelist kills himself The son of popular US evangelist Rick Warren has killed himself.	Son of popular US evangelist Warren kills himself	0.8911547064781189
Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.	The MDC called the weeklong protest to urge Mugabe either to resign or to negotiate a settlement of the crisis gripping the country	0.40013933181762695
As executive vice president of new ventures, Elias will report to Joe Tucci, EMC's president and chief executive.	Chinese president meets Indian vice president	0.7510126233100891
French forces attack al-Qaeda's Mali allies	Syria forces launch Aleppo attack	0.6946693062782288
Manning WikiLeaks case turns to sentencing phase	Bradley ManningWikiLeaks case turns to sentencing	0.8376685380935669
Second day of Egyptian presidential election	Police stop Maldives presidential election	0.8332212567329407
A group of people in front of a red fire truck.	Three Afghans dead in new blast at US base in east Afghanistan	0.09111159294843674
according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems. 	Indian troops raid Pakistani military post	0.5011346936225891
Indian minister killed in head-on collision	Five killed in Belgian coach crash	0.5477103590965271
The waves of scandal angered not only victims' advocates but parishioners and some priests, to the point that Law could no longer run the archdiocese.	The American Roman Catholic archdiocese of Boston has offered 55 million to settle more than 500 sex abuse lawsuits involving priests	0.27890631556510925
Hrithik Roshan, Sussanne to divorce	Generations divided over gay marriage	0.34737637639045715
Woman leading her small dog through an obstacle course.	A small dog runs through an obstacle course	0.8726056814193726
"Close co-operation between law-enforcement agencies and intelligence services lie at the heart of the ongoing fight against terrorism," Mr Howard said.	the agreement aimed to establish a wider cooperation covering national security and the fight against global terrorism 	0.32524654269218445
"They were brutally beaten, and it's really a wonder that Porchia is the only deceased in this case."	Murder claim over Dianas death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered 	0.4101914167404175
The arrests came just days after Israeli troops shot and killed Abdullah Kawasme, the militant group's leader in Hebron.	Indian troops kill militant commander in Indiancontrolled Kashmir	0.6865077614784241
He is suspected of being a key figure in Jemaah Islamiyah, the al-Qa'eda-linked terror group which has been blamed for the bombings.	Boston bombing suspect charged in hospital bed	0.41775020956993103
"Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant," they announced at a press conference yesterday.	Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant Wyden and Dorgan said Monday in a letter to the Pentagon	0.8151821494102478
A man removes food from a bag.	A man is eating his food	0.5837876796722412
The man ran and jumped against the wall.	A man jumps into a wall	0.38379594683647156
Politicians in flag violence talks	American flag is waving	0.4984550476074219
A black and white photo of cattle at a trough.	a black and white photo of a cow under a tree	0.7278744578361511
Italy to swear in new coalition government	Tony Abbott sworn in as new Australian PM	0.5568896532058716
A computer on a desk.	International rescue workers hacked desperately through flattened debris for survivors and cemeteries overflowed in Iran's ancient Silk Road city of Bam yesterday.	0.0003690281882882118
Sarkozy to File Complaint in Gadhafi Funding Claim	Syrian Opposition Council to Establish Envoy in France	1.0
Woolly sheep at auction house.	sheep standing in afield	0.555809497833252
china is an important force for safeguarding world peace. 	china is a permanent member of the un security	0.4191510081291199
Amazon unveils new Fire TV streaming video box	Snowden releases first Russia video	0.4896491765975952
Hollande defeats Sarkozy in French presidency vote	Poll Putin to win Russia presidential vote	0.7211596965789795
Asiana Air Boeing 777 crash lands at San Francisco airport	unger stated brazil's new national defense plan calls for establishing partnerships with countries including russia and france to build a state-of-the-art weapons industry.	0.06529197096824646
Chinese activist renews call to fight injustice	Bahrain rejects activists appeal	0.5408952832221985
a clear plastic chair in front of book shelves.	A clear plastic chair in front of a bookcase	0.8719823956489563
elbaradei was quoted as saying that a peace deal between israel and its arab neighbors must be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region.	elbaradei states that a middle east peace deal can only be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region 	0.7881091833114624
Super typhoon Haiyan closes in on the Philippines	Philippines recovering after powerful typhoon	0.6011746525764465
Yvette Cooper backs gay marriage bill	White House backs gay marriage	0.8857704997062683
Two sheep stand in a doorway.	sheep standing in afield	0.8759822249412537
A woman rubs a baby's leg.	A woman is brushing her feet	0.5509500503540039
The man lifted barbells.	A man is lifting weights	0.5778047442436218
Black train on train tracks.	Belgian King Albert II to step down in favor of son	0.008730392903089523
But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.	Hispanics the fastest growing ethnic group in the US have overtaken blacks to become the largest minority in the US according to newly released government figures	0.3728013336658478
A boy takes off his sunglasses.	A kid is playing a guitar.	0.39904990792274475
Nearly nine million people in 'severe debt'	9 Dead in New Darfur Tribal Clash	0.5628932118415833
In Canada, the booming dollar will be in focus again as it tries to stay above the 75 cent (U.S.) mark.	Pratt Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe with final assembly in Germany	0.37208420038223267
Australia can eclipse England in Windies	It estimated on Thursday it has a 51 percent market share in Europe.	0.04098677262663841
Egypt launches offensive against Sinai insurgents	AU forces intensify attack on Somali rebels	0.6451167464256287
That was up from the year-ago quarter, when the company earned $54.3 million, or 22 cents a share.	During the same quarter last year EDS declared a profit of 354 million or 72 cents per share	0.4636051058769226
A brown dog is running in a field.	A brown dog is running in the grass	0.8146899342536926
California wildfire: 1,900 on the lines as firefighters labor to limit damage (+video)	4 dead after police standoff with gunman barricaded in US home	0.09865617007017136
The dog carrying a long stick in its mouth.	A dog running with a stick in its mouth	0.6018358469009399
Someone is putting rice in a pan.	Meat is dropped into a pan	0.2584629952907562
A black and white dog is carrying a stick in its mouth.	A black and white dog runs with its mouth open	0.6966996788978577
Joachim Gauck elected as German president	Somali MPs to elect new president	0.7398390769958496
After 26 hours of surgery and a year of anticipation, the boys were separated Sunday at Children's Medical Center of Dallas.	For the year it expects sales of 94 million and a profit of 26 cents a share from continuing operations	0.41813114285469055
UK says investigating 2 suspected MERS cases	Toronto yesterday had 64 probable cases of SARS and nine suspect cases	0.4455021917819977
The powerful CGT and other unions remained opposed to the plans, however, and demanded the government renegotiate the reform with them.	Frances Hollande backs Greece but urges credible reform	0.38397446274757385
U.S. prosecutors have arrested more than 130 individuals and have seized more than $17 million in a continuing crackdown on Internet fraud and abuse.	Russian stocks fell after the arrest last Saturday of Mikhail Khodorkovsky chief executive of Yukos Oil on charges of fraud and tax evasion	0.44866254925727844
Two boy are playing on a trampoline.	Two terriers play on the wood floor of their home.	0.3171153962612152
Taliban on agenda for US in Pakistan	A little girl is playing a grand piano on stage.	0.1535654067993164
It's amusing to think it even might be true.	Im real excited to be a Cleveland Cavalier James said	0.41059744358062744
a wet black dog with a red collar is in the river	The black dog wearing a red collar shakes water off	0.7198408842086792
A man plays a keyboard.	A person plays a keyboard	0.634297788143158
An old man in a black trench coat standing in a marketplace.	a man in a black hat standing in front of a brick wall and a sign	0.5394193530082703
Greece concerns drag on Asia markets	Asian markets mixed on China trade data	0.6341323256492615
In connection with the incident, I have acknowledged that I behaved inappropriately."	I have acknowledged that I behaved inappropriately he said	0.6626313924789429
Wells' other series include NBC's "ER" and "Third Watch."	Wells’ other series include NBC’s ER and Third Watch	1
The men are performing on stage.	Girls are walking on the stage	0.3254200518131256
A man is seasoning some dough in a pan.	Someone is greasing a pan	0.3630508482456207
Wells' other series include NBC's "ER" and "Third Watch."	Customers include Mitsubishi Siemens DBTel Dell HP Palm Philips Sharp and Sony	0.6237249970436096
Sales for the quarter beat expectations, rising 37 percent year-on-year to 1.76 billion euros.	Their contract will expire at 12:01 a.m. Wednesday instead of 12:01 a.m. Sunday, said Rian Wathen, organizing director for United Food and Commercial Workers Local 700.	0.011816983111202717
A yellow boat on shore.	Yellow boat on a beach	0.4049890339374542
Top Diplomats Discuss Iran's Nuclear Program	Minn Terminal Reopens After Bag Causes Evacuation	0
Mr Levine confirmed that Ms Cohen Alon had tried to sell the story during the World Cup.	Ms Cohen Alons lawyer Donald Levine confirmed she tried to sell the story in February	0.788729727268219
The man slced through a thick rope with a sword.	A man is cutting a rope with a sword	0.5980161428451538
Florida The ignorance is yours!	LOL you are so ignorant	0.5402749180793762
Former model Lady McCartney lost a leg in a road accident in 1993 and is understood to have steel plates fitted in her hips which would make natural childbirth difficult.	Motor Racing: Button fastest in year's first F1 practice	0.06918915361166
Pussy Riot verdict greeted with defiance	In addition, the Justice Department said that the FBI has conducted ''fewer than 10'' investigations involving visits to mosques.	0.01893572323024273
The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.	The bluechip Dow Jones industrial average DJI jumped 19414 points or 209 percent to 946920 after sinking more than 1 percent a day earlier	0.7736913561820984
Cuba's 'Ladies' to Pick Up EU Prize 8 Years Later	And about eight to 10 seconds down I hit	0.4902336001396179
Three men are playing chess.	Two men are playing chess	0.6654263734817505
At Least 47 Killed In Baquba Blasts	2 Traffic Accidents Leave 47 Dead in China	0.8059468865394592
Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.	Its going to happen said Jim Santangelo president of the Teamsters Joint Council 42 in El Monte	0.5086902976036072
there were no weapons.	Of course there were no weapons	0.6151453256607056
Gunmen kill nine foreigners in Pakistan	War in the middle east.	0.022325336933135986
A woman is slicing a carrot.	A woman is slicing carrots	0.6939474940299988
The man is seasoning the vegetables.	A man is slicing vegetables	0.34437745809555054
A bloody man and woman pose for a picture.	A man and woman are posing for the camera	0.6669191718101501
Israeli Minister Slams Kerry's Boycott Warning	Afghan District Governor Defects To Taliban	0
What is your definition of "life"?	 What is your definition of life force	0.7577872276306152
russia would not hesitate to increase military strength along russian borders if the need arises.	withdrawal from the treaty would allow russia to bolster forces near russian borders 	0.7259843945503235
A second victim, Michael Walker, 23, was struck in the torso, the bullet perforating his lung.	The shooting victim was taken to Kings County Hospital Center where he later died the police said	0.28071871399879456
France Welcomes US-Russia Deal on Syria	UN Chief Finds His Voice Remains Cautious on China	0.9999999403953552
A man is sky surfing on the water.	A person is surfing	0.7418204545974731
Free Syrian Army captures Syrian officers	officers have told me its bad for you	0.5695277452468872
His protest led to a 47-hour standoff with police that caused huge traffic jams in downtown Washington and northern Virginia.	Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers police said	0.47458189725875854
Three children stand on or near a fence.	Than horse standing in a field in front of a fence	0.3041336238384247
A dog with a red toy in it's mouth.	The black dog is running on the grass with a toy in its mouth	0.5529066920280457
A brown dog about to catch a green Frisbee.	Long lines formed Sunday outside gas stations and people rushed to get money from cash machines as Israelis braced for the strike's effects.	0.04501067101955414
A black and white cat lying on a blanket.	A black and white cat playing with a blanket	0.7582825422286987
And to be fair, do you notice the nonsensical things you are saying?	Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers, police said.	0.06980801373720169
Hospitals and the Red Cross appealed to blood donors yesterday.	The Connecticut Hospital Association joined the Red Cross Monday in calling for more blood donors	0.7209070324897766
But at the age of 15, she weighed a whopping 117kg and came to a difficult decision: it was time to try surgery.	Gunmen Kill 15 In Second Kenya Attack	0.06941510736942291
Some believe not slaughtering the unborn is most important.	Google CEO says Android important not critical	0.26569193601608276
A black pet dog runs around in the garden of a house.	A dog is running around a yard	0.6928385496139526
the book states that the drug conveys a completely positive image. 	Umm that pretty clearly states the statute is presumed constitutional	0.3638983368873596
